;fcitx Version 0x03 Table file
键码=abcdefghijklmnopqrstuvwxyz;
码长=4
[组词规则]
e2=p11+p12+p21+p22
e3=p11+p21+p31+p32
a4=p11+p21+p31+n11
[数据]
dapj 大盘
dapk 大屏
dapm 大片
dapo 打破
dapw 搭配
daqi 大气
daqk 大庆
daql 搭腔
daqn 大桥
daqq 打球
daqr 大权
daqu 打趣
darc 打扰
darf 大人
darh 大嚷
daru 打入
dasr 打算
dasc 打扫
dasd 大赛
dasi 打死
dasj 打散
dasv 打碎
dath 大堂
dati 答题
datj 打探
datk 打听
datp 打铁
dats 打通
datu 大图
datv 大腿
datz 大头
daua 大厦
daue 大赦
dauf 大神
dauv 打水
daug 大声
dauh 打伤
daui 大师
dauj 搭讪
dauk 大帅
dauu 大叔
dauz 打手
dave 打折
davf 打针
davh 打仗
davi 大致
davj 大战
davr 大专
davs 大众
davu 打住
davz 大洲
dawh 大王
dawf 答问
dawu 大雾
dawj 打完
daxi 大喜
daxk 大型
daxl 大象
daxn 大小
daxp 大写
daxq 大修
daxr 大选
daxt 大学
daxx 打下
daxm 大仙
daya 打压
dayb 打印
daye 大爷
dayh 大洋
dayi 大意
dayj 大雁
dayk 答应
dayr 大院
dayt 大约
dayu 大雨
daza 打杂
dazc 打造
dazd 搭载
dazg 大增
dazi 打字
dazo 打坐
dazs 大宗
dazu 德昂族
dazv 大嘴
dbbp 打抱不平
dbcy 断壁残垣
dbdv 对不对
dbds 动不动
dbdl 大包大揽
dbdc 得不到
dbdd 得不到的
dbi 打不出
dbil 打不出来
dbiy 大病初愈
dbff 大部分
dbfr 大部分人
dbgt 对簿公堂
dbhv 都不会
dbiu 得不偿失
dbji 等不及
dbjq 低不就
dbkd 打不开
dbku 大败亏输
#N/A #N/A
dbln 大不了
dbld 大不列颠
dblx 大步流星
dbmk 道不明
dbmv 淡泊明志
dbml 淡泊名利
dbnm 大半年
dbqi 对不起
dbqj 调兵遣将
dbru 倒不如
dbrl 倒背如流
dbrq 大不如前
dbrw 代表人物
dbry 东边日出西边雨
dbt 大白天
dbth 大白天说梦话
dbtm 道不同不相为谋
dbts 打不通
dbtx 独步天下
dbui 倒不是
dbuh 对不上号
dbux 待办事项
dbuu 多不胜数
dbvu 对不住
dbvi 蛋白质
dbvd 都不知道
dbvs 打不着狐狸惹身骚
dbxk 代表性
dbxj 短兵相接
dbxl 电冰箱
dbxp 东奔西跑
dbxz 东奔西走
dbyk 大本营
dbyf 大饱眼福
dbye 大半夜
dbyi 大病一场
dbyu 独步一时
dbyd 倒不一定
dbyy 都不一样
dbzo 代表作
dbzl 蹬鼻子上脸
dcba 刀疤
dcbd 道白
dcbi 倒闭
dcbj 盗版
dcbk 刀柄
dcbo 导播
dcbp 道别
dcbw 刀背
dccc 稻草
dcci 到此
dcda 到达
dcdc 叨叨
dcde 道德
dcdh 倒挡
dcdi 到底
dcdj 导弹
dcdk 到顶
dcdm 到点
dcdu 导读
dcdy 多才多艺
dcdb 大慈大悲
dcfa 刀法
dcfg 刀锋
dcfw 盗匪
dcgz 导购
dcgc 祷告
dcge 倒戈
dcgl 刀光
dcgo 到过
dcgr 导管
dcgu 捣鼓
dcgv 捣鬼
dcgx 倒挂
dchc 倒好
dche 道贺
dchg 道行
dchh 导航
dcho 到货
dchv 捣毁
dchj 盗汗
dcia 刀叉
dcie 倒车
dcih 到场
dciu 到处
dcjm 刀剑
dcjn 道教
dcju 道具
dcjx 到家
dcjb 德才兼备
dcji 得寸进尺
dcl 打错了
dcld 到来
dcle 到了
dcli 道理
dclm 盗链
dclq 倒流
dclr 捣乱
dclu 道路
dcly 导论
dclp 打错了算盘
dcmd 倒卖
dcmh 倒忙
dcmi 稻米
dcmu 盗墓
dcmw 倒霉
dcnm 悼念
dcpm 刀片
dcpw 倒赔
dcqi 到期
dcql 刀枪
dcqm 道歉
dcqn 刀鞘
dcqp 盗窃
dcqu 盗取
dcre 导热
dcru 导入
dcsi 到死
dcsv 捣碎
dctv 倒退
dcta 倒塌
dctc 大错特错
dctd 倒台
dctg 倒腾
dcti 导体
dctk 到庭
dctm 稻田
dctp 倒贴
dctz 到头
dcuh 岛上
dcui 到时
dcuj 刀山
dcuu 倒数
dcuv 倒水
dcuz 到手
dcve 倒着
dcvh 到账
dcvi 导致
dcvj 到站
dcvr 倒转
dcww 到位
dcwv 到此为止
dcxi 道喜
dcxu 倒叙
dcxl 导向
dcxm 导线
dcxn 到校
dcxp 道谢
dcxr 倒悬
dcxt 道学
dcxx 倒下
dcxy 大材小用
dcyj 导演
dcyb 导引
dcyi 道义
dcyk 倒影
dcys 盗用
dcyu 岛屿
dcyz 导游
dcyr 大草原
dczi 刀子
dczz 盗走
dczu 刀俎
dczw 盗贼
ddbd 当断不断
ddbl 当断不断，反受其乱
ddbf 呆笨
ddbh 多多包涵
ddbi 代笔
ddbj 代办
ddbk 带病
ddbn 代表
ddbr 咄咄逼人
ddbt 胆大包天
ddbu 逮捕
ddbv 多多保重
ddbx 喋喋不休
ddci 代词
ddcc 躲躲藏藏
dddc 带到
dddd 点点滴滴
dddk 待定
dddm 带点
dddq 大敌当前
ddds 带动
dddu 歹毒
dddv 带队
dddx 独断独行
dder 戴尔
ddff 大大方方
ddfh 单刀赴会
ddfu 大夫
ddfj 带饭
ddge 带个
ddgs 代工
ddgg 大动干戈
ddgv 多多关照
ddgr 代管
ddgu 咄咄怪事
ddgw 带给
ddgx 呆瓜
ddgz 代沟
ddhv 待会
ddhx 打电话
ddhl 堵得慌
ddhb 颠倒黑白
ddhc 代号
ddhe 丹顶鹤
ddhf 打道回府
ddhr 打得火热
ddia 待查
ddij 待产
ddiu 带出
ddix 得道成仙
ddie 电动车
ddjx 代价
ddji 待机
ddjv 点到即止
ddke 代课
ddkf 大刀阔斧
ddkr 贷款
ddkz 代扣
ddl 得到了
ddlc 代劳
ddld 带来
ddle 带了
ddli 代理
ddlk 带领
ddll 大大咧咧
ddlu 带路
ddls 道德沦丧
ddlw 躲得了初一躲不过十五
ddma 代码
ddmc 戴帽
ddmg 呆萌
ddmj 怠慢
ddmk 待命
ddmm 弟弟妹妹
ddpc 电灯泡
ddpi 待批
ddqi 对得起
ddqf 跌宕起伏
ddqk 颠倒乾坤
ddql 带枪
ddqm 带钱
ddqq 的的确确
ddqu 带去
ddrf 待人
ddrl 对答如流
ddss 哆哆嗦嗦
ddt 点点头
ddti 代替
ddtj 待摊
ddtu 歹徒
ddtz 带头
ddua 呆傻
dduf 颠倒是非
dduh 带上
dduu 袋鼠
dduy 地动山摇
ddur 大多数人
dduz 代收
ddv 多动症
ddve 带着
ddvf 当地政府
ddvh 呆账
ddvi 呆滞
ddvk 大打折扣
ddvl 袋装
ddvr 单刀直入
ddvu 逮住
ddvv 兜兜转转
ddvx 独断专行
ddvg 代征
ddvj 多多指教
ddwb 地大物博
ddwx 当代文学
ddwv 点到为止
ddww 代为
ddwf 东帝汶
ddxp 代谢
ddxb 带薪
ddxc 东躲西藏
ddxi 代代相传
ddxn 代销
ddxt 带血
ddxu 待续
ddxw 东倒西歪
ddxx 断断续续
ddye 待业
ddyi 歹意
ddyj 代言
ddym 独当一面
ddyp 倒打一耙
ddyu 待遇
ddyz 带有
ddzd 待在
ddzi 袋子
ddzo 呆坐
ddzu 傣族
ddzz 带走
debm 第二遍
debf 当耳边风
debk 得病
debx 大恩不言谢
deci 第二次
decc 德操
dedc 得到
dedh 得当
dedd 大恩大德
deff 得分
defa 得法
dege 第二个
dego 德国
dehv 大而化之
deig 得逞
deis 得宠
deiu 得出
dejl 得奖
dejq 得救
dele 得了
deld 吊儿郎当
deli 得力
dely 第二轮
demk 第二名
depn 得票
depf 当耳旁风
deqr 大而全
dese 得瑟
detm 第二天
deti 得体
deta 德尔塔
deug 得胜
deui 得失
deuz 得手
devi 得知
devu 得主
dewf 德文
deww 淡而无味
dexk 德行
dexi 得悉
deyh 德阳
deyi 得意
deyu 德语
deye 第二页
deyj 第二眼
dezv 得罪
dfbc 电饭煲
dfbl 东方不亮西方亮
dfcb 大发慈悲
dfdu 大幅度
dfdg 大富大贵
dfdl 大风大浪
dfdj 巅峰对决
dfhs 东方红
dfhv 洞房花烛
dfhy 洞房花烛夜
dfjc 大放厥词
dflt 大发雷霆
dfmm 单方面
dfnc 豆腐脑
dfpp 大腹便便
dfsw 答非所问
dfu 电风扇
dfuj 打发时间
dfuy 大幅上扬
dfuu 大幅上升
dfuv 大幅上涨
dfva 豆腐渣
dfvj 大方之家
dfvv 大费周章
dfvf 地方政府
dfvi 豆腐渣工程
dfww 大范围
dfxk 地方性
dfxd 大幅下跌
dfxc 大幅下挫
dfxj 大幅下降
dfyc 大放异彩
dfyf 东风压倒西风
dfyw 荡妇淫娃
dfzr 道法自然
dfzj 登峰造极
dfzy 毒副作用
dgb 打个包
dgbc 登报
dgbi 等比
dgbf 打个比方
dgbv 丢官罢职
dgdc 等到
dgdd 等待
dgdg 等等
dgdk 登顶
dgdh 打个电话
dgfj 大锅饭
dggx 顶呱呱
dggc 登高
dggi 大功告成
dggl 灯光
dggr 灯管
dghc 等号
dgho 灯火
dghv 等会
dghz 等候
dghu 电光火石
dghr 打狗还得看主人
dgiy 胆固醇
dgie 等车
dgih 登场
dgji 等级
dgju 灯具
dgjx 等价
dgjy 刀光剑影
dgkr 等宽
dgke 登科
dglb 登临
dgle 等了
dgls 灯笼
dglu 登录
dglv 大概率
dgmo 大规模
dgmf 登门
dgmi 灯谜
dgn 多功能
dgng 渡过难关
dgpc 灯泡
dgql 打官腔
dgqg 得过且过
dgrf 等人
dgrx 地广人稀
dgs 打官司
dgsi 等死
dgts 等同
dgtd 登台
dgtm 登天
dguh 登上
dgui 灯饰
dguj 登山
dgvc 灯罩
dgve 等着
dgvi 等值
dgvu 灯烛
dgvy 帝国主义
dgvm 达观知命
dgws 大公无私
dgwv 德高望重
dgxx 等下
dgxb 灯芯
dgxm 等闲
dgxn 等效
dgxu 多管闲事
dgxg 达官显贵
dgyu 等于
dgyj 瞪眼
dgyt 登月
dgyz 灯油
dgyc 等腰
dgyh 登高一呼
dgyi 道高一尺
dgyv 道高一尺，魔高一丈
dgzd 登载
dgzi 凳子
dgzy 打躬作揖
dgan 登岸
dhan 档案
dhbk 当兵
dhci 档次
dhdi 当地
dhdc 挡道
dhdd 当代
dhdj 大喊大叫
dhdl 大红大绿
dhdz 大红大紫
dhe 等会儿
dher 待会儿
dhfu 荡妇
dhfw 党费
dhgj 读后感
dhgr 当官
dhgh 党纲
dhgo 当过
dhgv 当归
dhhs 当红
dhhc 当好
dhhh 灯火辉煌
dhhu 大好河山
dhhv 党徽
dhhm 电话号码
dhhy 电话会议
dhi 大合唱
dhic 当朝
dhid 当差
dhig 当成
dhih 当场
dhiu 当初
dhie 打黑除恶
dhjb 当今
dhji 当即
dhjl 灯红酒绿
dhjm 党建
dhju 当局
dhjv 刁滑奸诈
dhjx 当家
dhle 当了
dhlh 当啷
dhlt 大祸临头
dhlu 挡路
dhlv 大海捞针
dhlj 德黑兰
dhmm 当面
dhnm 当年
dhnw 党内
dhpd 党派
dhpk 荡平
dhpu 当铺
dhqm 当前
dhqr 当权
dhqu 大获全胜
dhqd 打虎亲兄弟
dhrj 当然
dhri 当日
dhrz 对号入座
dhso 导火索
dhtm 当天
dhtk 当庭
dhtz 当头
dhuh 当上
dhui 当时
dhug 大好时光
dhuv 定海神针
dhve 当着
dhvf 当真
dhvg 党政
dhvh 党章
dhvs 当中
dhvu 挡住
dhwd 党外
dhwj 当晚
dhww 党委
dhxb 当心
dhxj 大呼小叫
dhxm 当先
dhxn 党校
dhxr 当选
dhxx 当下
dhye 当夜
dhyh 荡漾
dhyr 党员
dhyt 当月
dhyu 党羽
dhzo 当作
dhzu 党组
diai 低矮
dian 堤岸
dibd 迪拜
dibj 地板
dibk 敌兵
dibn 地表
dibu 底部
dibf 低成本
dicg 底层
dida 抵达
didc 地道
didd 地带
didg 低等
didh 抵挡
didi 弟弟
didl 大吹大擂
didm 地点
didn 低调
didr 地段
dids 地洞
didv 敌对
didw 大彻大悟
dier 第二
diff 低分
difh 地方
difu 地府
difl 大吹法螺
digc 底稿
digh 抵港
digo 帝国
digu 低估
digv 递归
digw 递给
digx 地瓜
digz 地沟
dihj 倒春寒
dihc 低耗
dihl 帝皇
dihv 诋毁
dihz 敌后
diic 低潮
diif 低沉
diih 抵偿
diij 地产
diir 嫡传
diiu 抵触
diiv 低垂
dijb 递进
diji 低级
dijm 递减
dijn 递交
dijp 缔结
dijx 低价
dijy 敌军
dikd 低开
dikh 抵抗
diks 低空
dikx 东床快婿
dikz 抵扣
dil 洞察力
dilc 地牢
dild 抵赖
dile 低了
dili 地理
dilm 低廉
dilo 低落
dilp 低劣
dilw 地雷
dily 涤纶
dimc 地貌
dimi 低迷
dimk 地名
dimm 地面
dimw 弟妹
ding 低能
dipb 低频
dipd 底牌
dipi 地皮
dipj 地盘
dipm 底片
dipu 地铺
diqi 第七
diqj 洞察其奸
diqn 地壳
diqq 地球
diqt 的确
diqu 地区
dirf 敌人
dise 底色
disi 第四
disj 第三
diss 递送
disu 低俗
disy 得偿所愿
dith 低糖
ditj 地毯
ditk 迪厅
ditp 地铁
ditu 地图
ditv 递推
ditz 低头
ditm 底朝天
diuc 低烧
diuf 东窗事发
diug 低声
diuh 地上
diui 地势
diuu 底数
diuv 地税
diuz 低手
divd 抵债
dive 低着
divf 地震
divh 抵账
divi 地址
divu 地主
divr 地砖
diwu 第五
diwa 低洼
diwf 低温
diwh 帝王
diwo 敌我
diww 地位
dixb 底薪
dixc 冬虫夏草
dixi 底细
dixj 雕虫小技
dixk 地形
dixm 底线
dixn 抵消
dixs 弟兄
dixt 滴血
dixx 地下
diya 抵押
diyb 低音
diyi 第一
diyj 递延
diyp 打成一片
diyv 达成一致
diyr 地缘
diyt 缔约
diyu 低于
diyy 底蕴
dizc 缔造
dizg 递增
dizi 弟子
dizo 底座
dizv 抵罪
didu 低度
djbc 担保
djbd 蛋白
djbk 单兵
djbo 单薄
djbf 打击报复
djci 单词
djcw 低级错误
djda 胆大
djdc 弹道
djdd 担待
djdg 对酒当歌
djdh 担当
djdj 淡淡
djdk 淡定
djdn 单调
djdq 大江东去
djds 丹东
djdu 单独
djeg 待价而沽
djff 大家风范
djfh 单方
djfj 但凡
djfu 担负
djfw 单飞
djfy 刀锯斧钺
djgc 蛋糕
djge 单个
djgh 单杠
djgj 胆敢
djgl 大驾光临
djgv 单轨
djgx 大家闺秀
djh 大家好
djhc 单号
djhh 单行
djhj 胆寒
djhl 蛋黄
djhe 单核
djhx 淡化
djhy 独具慧眼
djiy 单纯
djie 单车
djif 诞辰
djig 单程
djir 单传
djiu 淡出
djji 单机
djjl 殚精竭虑
djjm 单间
djjr 蛋卷
djjt 旦角
djju 单据
djjx 单价
djke 蛋壳
djkz 单口
djll 胆量
djld 当机立断
djlj 弹尽粮绝
djlm 单恋
djlp 单列
djlt 胆略
djlw 蛋类
djmo 淡漠
djmd 丹麦
djmk 单名
djmu 弹幕
djnh 胆囊
djng 但能
djnb 大江南北
djpd 单排
djpk 单凭
djpm 弹片
djpo 胆魄
djqt 但却
djqb 单亲
djqk 丹青
djqp 胆怯
djqq 但求
djqu 单曲
djqw 低级趣味
djrf 担任
djri 单日
djrj 淡然
djru 堆积如山
djse 单色
djt 电吉他
djta 蛋挞
djtm 丹田
djtn 单挑
djtv 单腿
djtz 弹头
djtg 蛋疼
djti 地久天长
dju 倒计时
djui 但是
djuf 单身
djug 诞生
djup 担惊受怕
djus 大惊失色
djuu 单数
djuv 淡水
djuz 单手
djua 丹砂
djvb 点睛之笔
djvi 单指
djvl 淡妆
djvm 当局者迷
djvu 弹珠
djww 单位
djwh 淡忘
djwj 弹丸
djwu 耽误
djwv 大局为重
djxb 担心
djxg 大惊小怪
djxi 旦夕
djxl 单向
djxn 胆小
djxr 单选
djxx 大街小巷
djxm 对角线
djya 淡雅
djyc 弹药
djye 但也
djyd 大局已定
djyg 独具一格
djyi 单一
djyj 单眼
djyr 但愿
djyz 担忧
djzi 单字
djzv 当家做主
djdx 东京大学
dkan 定案
dkbb 大可不必
dkbc 订报
dkbj 顶班
dkbm 定编
dkbu 顶部
dkcg 顶层
dkdd 顶戴
dkdh 叮当
dkdj 订单
dkdm 定点
dkdn 定调
dkdo 顶多
dkdr 顶端
dkds 叮咚
dkdu 定都
dkdy 大快朵颐
dkee 定额
dkfg 顶峰
dkfh 订房
dkfm 大开方便之门
dkgz 订购
dkgc 定稿
dkge 定格
dkgv 定规
dkgs 顶功
dkhv 定会
dkho 订货
dkhu 多快好省
dkhy 订婚
dkjb 定金
dkji 顶级
dkjm 顶尖
dkju 定居
dkjx 定价
dkl 抵抗力
dkld 大开绿灯
dkle 多亏了
dkli 定力
dkll 定量
dklv 定律
dkly 定论
dkmk 定名
dkn 都可能
dkng 定能
dknh 豆蔻年华
dknk 叮咛
dkpn 订票
dkpg 顶棚
dkpk 顶屏
dkpj 盯盘
dkpw 顶配
dkqi 定期
dkqb 定亲
dkqj 丢盔弃甲
dkqk 定情
dkrj 定然
dkrx 大快人心
dkti 顶替
dktm 顶天
dktx 刀口舔血
dkth 打开天窗说亮话
dkuc 盯梢
dkug 鼎盛
dkuj 大开杀戒
dkuh 盯上
dkui 定时
dkvd 待客之道
dkve 盯着
dkvf 顶针
dkvg 订正
dkvi 定制
dkvl 顶撞
dkvu 叮嘱
dkww 定位
dkwv 大块文章
dkxx 定下
dkxb 定心
dkxj 丢盔卸甲
dkxk 定型
dkxl 定向
dkxp 钉鞋
dkyc 叮咬
dkyi 定义
dkyj 大开眼界
dkyr 定员
dkys 顶用
dkyt 订阅
dkyu 定于
dkzo 定做
dkzi 钉子
dkzu 鼎足
dkzv 顶嘴
dlba 得了吧
dlbr 得理不饶人
dlbl 的黎波里
dlby 得来不易
dlcu 大老粗
dldo 多伦多
dldd 多劳多得
dldf 颠鸾倒凤
dldq 颠来倒去
dldw 独来独往
dlet 夺路而逃
dlfs 独领风骚
dlgj 第六感
dlhg 度量衡
dlhd 雕梁画栋
dlib 大路朝天，各走一边
dljy 邓丽君
dljx 打了鸡血
dlle 带来了
dlmm 对立面
dlmb 顶礼膜拜
dlpg 得了便宜还卖乖
dlqu 多了去
dlql 多了去了
dlqf 得来全不费工夫
dlqg 等量齐观
dlrf 代理人
dlrh 地利人和
dltm 大冷天
dlti 独联体
dlth 地老天荒
dltu 大浪淘沙
dlui 大理石
dlvu 顶梁柱
dlvc 栋梁之材
dlvi 大力支持
dlwu 得陇望蜀
dlxk 独立性
dlxi 东拉西扯
dlxv 鼎力相助
dlyr 大老远
dlym 大老爷们
dlzu 独龙族
dlzv 独立自主
dmar 道貌岸然
dmbc 电报
dmbh 电棒
dmbi 电笔
dmbj 垫板
dmbl 独木不成林
dmbn 电表
dmbo 颠簸
dmbw 垫背
dmbm 大门不出二门不迈
dmc 代名词
dmcd 点菜
dmch 典藏
dmci 电磁
dmco 点错
dmda 电大
dmdc 颠倒
dmdd 大名鼎鼎
dmdh 典当
dmdi 垫底
dmdk 奠定
dmdm 点点
dmds 电动
dmdu 电镀
dmdy 大模大样
dmei 夺门而出
dmff 淀粉
dmfg 巅峰
dmfj 典范
dmfu 颠覆
dmfw 电费
dmge 点歌
dmgl 当面鼓对面锣
dmgu 典故
dmgs 电工
dmhx 电话
dmhj 电焊
dmho 点火
dmhv 电汇
dmii 电池
dmie 电车
dmih 电厂
dmix 大梦初醒
dmji 点击
dmjk 电竞
dmjn 垫脚
dmjp 电解
dmjq 碘酒
dmjx 店家
dmkd 点开
dmkl 癫狂
dmkr 垫款
dmli 典礼
dmlj 电缆
dmll 电量
dmln 电疗
dmlq 电流
dmlu 电路
dmlg 当面锣对面鼓
dmmm 店面
dmmf 店门
dmmk 点名
dmnc 电脑
dmng 电能
dmnm 惦念
dmnp 多米诺骨牌
dmnv 独木难支
dmnj 多米尼加
dmnk 多米尼克
dmpk 点评
dmpo 点破
dmpu 店铺
dmqn 独木桥
dmqi 电器
dmqq 点球
dmqv 到目前为止
dmre 电热
dmrj 点燃
dmrs 电容
dmru 玷辱
dmsr 点算
dmt 多媒体
dmtd 电台
dmth 殿堂
dmti 电梯
dmts 电筒
dmtz 点头
dmuh 电商
dmud 多谋善断
dmuy 低眉顺眼
dmue 点射
dmui 电视
dmuj 电扇
dmuu 点数
dmv 大拇指
dmva 电闸
dmve 垫着
dmvf 点阵
dmvi 垫支
dmvj 电站
dmvu 店主
dmvv 点缀
dmvy 低眉折腰
dmwh 电网
dmwj 电玩
dmwu 玷污
dmxb 电信
dmxg 等米下锅
dmxk 典型
dmxm 电线
dmxt 点穴
dmxx 殿下
dmxy 电讯
dmyk 电影
dmya 电压
dmyr 电源
dmyj 碘盐
dmyz 电邮
dmzh 滇藏
dmzi 电子
dmzj 点赞
dmzr 电钻
dmzu 电阻
dnbo 调拨
dnbd 大逆不道
dnbi 凋敝
dnbk 调兵
dnbs 大难不死
dnbf 大难不死，必有后福
dnck 顿涅茨克
dndd 吊带
dndg 吊灯
dndh 调档
dndk 吊顶
dnds 调动
dndu 调度
dndv 掉队
dne 低能儿
dner 钓饵
dngv 吊诡
dngx 吊挂
dnhe 多瑙河
dnhr 调换
dnhv 调回
dnhx 雕花
dnia 调查
dnie 吊车
dnij 貂蝉
dnil 吊床
dniu 调出
dniy 大年初一
dnjb 掉进
dnji 调集
dnjx 掉价
dnju 钓具
dnke 雕刻
dnle 掉了
dnli 调离
dnlk 凋零
dnlo 掉落
dnlt 大难临头
dnlw 掉泪
dnlf 大难临头各自飞
dnmj 刁蛮
dnmb 刁民
dnmf 调门
dnnj 刁难
dnpd 调派
dnpi 貂皮
dnpk 吊瓶
dnqm 调遣
dnrf 调任
dnru 调入
dnse 掉色
dnsh 吊丧
dnsi 吊死
dnsu 雕塑
dntz 掉头
dntq 对牛弹琴
dnui 雕饰
dnva 掉渣
dnve 吊着
dnvf 吊针
dnvi 调职
dnvo 雕琢
dnvr 掉转
dnvv 吊坠
dnwj 刁顽
dnwh 凋亡
dnxx 掉下
dnxb 东南西北
dnxl 雕像
dnxm 掉线
dnxn 吊销
dnxp 凋谢
dny 东南亚
dnya 掉牙
dnyj 调研
dnys 调用
dnyt 调阅
dnyu 钓鱼
dnyl 多年以来
dnzd 掉在
dnzi 调子
dnzr 刁钻
dnzz 调走
dnzm 当牛做马
dnlu 对你来说
dnld 调来
dndx 东南大学
doai 多爱
dobj 多半
dobi 躲避
dobu 踱步
dobm 多变
dobn 夺标
doci 多次
docd 多彩
docg 多层
doch 躲藏
doda 多大
dode 夺得
dodm 多点
dodo 多多
dodc 躲到
dofh 多方
dogc 多高
doge 多个
dogo 躲过
dogr 夺冠
dogx 多寡
dohc 多好
doha 多哈
dohh 多行
dohv 夺回
dohk 多坏
doih 多长
doiu 多处
doia 多差
doij 多产
dois 多重
doii 多吃
doji 多极
dojm 多见
dojn 跺脚
dojq 多久
dojx 多家
dojb 多金
dokd 躲开
dokr 多款
dokk 多快
doks 多空
dokv 多亏
dole 多了
dolo 堕落
dolv 多虑
dome 多么
domg 多梦
domk 多名
domm 多面
domu 夺目
domj 多慢
donm 多年
donj 多难
dopm 多篇
doqk 多情
doqi 多起
doqr 夺权
doqu 夺取
dorf 多人
dorh 躲让
dori 多日
doru 堕入
doso 哆嗦
dotm 多天
dotd 堕胎
dotz 多头
douc 多少
doui 多事
douj 躲闪
douo 多说
douu 多数
douz 剁手
dovd 躲债
dove 躲着
dovs 多种
dovi 多汁
dowf 多问
dowj 多晚
doxb 多心
doxk 惰性
doxl 多想
doxp 多谢
doxr 多选
doxx 夺下
doyu 多余
doyb 多音
doyh 多样
doyr 多远
doys 多用
doyt 多月
doyi 多疑
doyy 多云
dozd 躲在
doze 多则
dozv 多嘴
dozz 夺走
dpbc 谍报
dpbp 颠扑不破
dpd 大排档
dpdc 跌倒
dpda 跌打
dpdh 跌宕
dpdp 爹爹
dpdd 迭代
dpfu 跌幅
dpig 叠成
dpjn 跌跤
dpjx 叠加
dple 跌了
dpll 颠沛流离
dplo 跌落
dpmu 大屏幕
dpma 爹妈
dpnl 爹娘
dppm 碟片
dppo 跌破
dpqu 跌去
dpru 跌入
dpsi 跌死
dpsv 跌碎
dptk 跌停
dpud 打破砂锅问到底
dpuh 跌伤
dpui 跌势
dpvi 跌至
dpwu 肚皮舞
dpxm 地平线
dpxc 东拼西凑
dpxj 独辟蹊径
dpxu 短篇小说
dpxt 喋血
dpys 蝶泳
dpyg 得便宜卖乖
dpyj 跌破眼镜
dpzi 碟子
dqbr 刀枪不入
dqbz 底气不足
dqcg 大气层
dqdn 丢掉
dqdc 丢到
dqdl 大起大落
dqgw 丢给
dqhx 电气化
dqhi 荡气回肠
dqiz 丢丑
dqjj 刀枪剑戟
dqle 丢了
dqlm 丢脸
dqmq 打情骂俏
dqpb 大气磅礴
dqpl 大权旁落
dqpm 单枪匹马
dqqi 丢弃
dqqm 丢钱
dqrf 丢人
dqrc 的确如此
dqrk 刀枪入库
dqrv 大巧若拙
dqsz 得其所哉
dqui 丢失
dquz 底气十足
dquj 大千世界
dqve 当权者
dqwr 敌强我弱
dqwg 但求无过
dqwi 大器晚成
dqx 地区性
dqxk 东瞧西看
dqxx 丢下
dqya 大气压
dqzi 兜圈子
dqzw 大权在握
dran 断案
drbj 短板
drbi 断臂
drbg 大人不记小人过
drbo 短波
drbr 当仁不让
drbl 打人不打脸
drcu 短促
drcd 端菜
drcg 断层
drci 断词
drdc 短刀
drdh 断档
drdk 断定
drdm 断电
drdr 短短
drdy 大仁大义
drfa 短发
drgf 断根
drgh 洞若观火
drgy 短棍
drhy 断魂
drhz 断后
driu 短处
dria 端茶
drig 短程
drih 断肠
driv 淡然处之
drjm 短见
drjn 断交
drjt 断绝
drju 断句
drjw 待人接物
drjg 端人家碗，受人家管
drkd 断开
drkm 遁入空门
drkr 短款
drku 短裤
drkz 端口
drle 断了
drll 断粮
drlm 锻炼
drlo 段落
drlp 断裂
drlq 断流
drlu 短路
drmk 短命
drmm 断面
drmj 呆若木鸡
drnd 断奶
drni 端倪
drnm 多如牛毛
drp 短篇
drpm 短片
drpc 短跑
drpk 短评
drqi 短期
drqm 短浅
drqn 断桥
drqt 短缺
drqy 短裙
drrj 断然
drrn 度日如年
drrr 得饶人处且饶人
drsa 夺人所爱
drsh 夺人所好
drss 断送
drtj 电热毯
drtt 动如脱兔
drtu 短途
drug 代人受过
druh 端上
drui 短视
druv 断水
druz 短寿
drve 端着
drvg 端正
drvl 端庄
drvm 达人知命
drw 大人物
drwa 短袜
drwc 荡然无存
drwf 短文
drwh 断网
drwu 端午
drww 段位
drxb 短信
drxl 端详
drxm 断线
drxn 短小
drxp 动人心魄
drxq 短袖
drxx 动人心弦
drxy 丢人现眼
dryu 短语
dryj 断言
dryd 低人一等
dryl 大人有大量
dryx 淡然一笑
drzj 短暂
drzc 锻造
drzi 段子
drzo 端坐
dsb 第三遍
dsbi 动笔
dsbm 东边
dsbu 东部
dsbw 东北
dsci 动词
dscu 动粗
dsde 懂得
dsdh 动荡
dsds 东东
dsf 第三方
dsfg 东风
dsfh 东方
dsfu 洞府
dsfw 东非
dsge 第三个
dsgj 动感
dsgo 东郭
dsgr 东莞
dsgs 动工
dsgu 冬菇
dsgx 冬瓜
dshx 动画
dshd 东海
dshe 恫吓
dshh 懂行
dshj 东汉
dsie 动车
dsia 洞察
dsij 动产
dsil 冻疮
dsir 洞穿
dsji 冬季
dsjk 动静
dsjp 冻结
dsjx 东家
dsjl 冻僵
dskd 洞开
dsku 洞窟
dskz 洞口
dsle 懂了
dsli 动力
dsll 栋梁
dslp 冻裂
dslr 动乱
dsls 丢三落四
dslu 东路
dsly 第三轮
dsma 懂吗
